idx,text,label_value,label
32086,dimness ,0,negative
31441,a powerful sequel and one of the best films of the year ,1,positive
43384,that van wilder does little that is actually funny with the material ,0,negative
54215,easily the most thoughtful fictional examination ,1,positive
51061,is a welcome and heartwarming addition to the romantic comedy genre . ,1,positive
57109,oddly whimsical ,1,positive
59791,with loosely connected characters and plots that never quite gel ,0,negative
441,"often lingers just as long on the irrelevant as on the engaging , which gradually turns what time is it there ? ",0,negative
35856,like a skillful fisher ,1,positive
5058,"not quite as miraculous as its dreamworks makers would have you believe , but it more than adequately fills the eyes and stirs the emotions . ",1,positive
59325,overlong documentary about ` the lifestyle . ,0,negative
10253,in place for a great film noir ,1,positive
58191,achingly enthralling premise ,1,positive
5488,with universal appeal ,1,positive
48533,"unlikely to inspire anything more than a visit to mcdonald 's , let alone some savvy street activism ",0,negative
40829,an action/thriller ,1,positive
66233,"not easily and , in the end , not well enough ",0,negative
54636,predisposed to the movie 's rude and crude humor ,0,negative
14128,"let crocodile hunter steve irwin do what he does best , ",1,positive
24249,a lot richer than the ones ,1,positive
44150,"the actors improvise and scream their way around this movie directionless , lacking any of the rollicking dark humor so necessary to make this kind of idea work on screen . ",0,negative
40672,well-balanced ,1,positive
37543,are made for each other . ,1,positive
22088,powerful ,1,positive
37189,badly cobbled look ,0,negative
63410,that it does afford ,1,positive
39286,badly made on every level ,0,negative
1290,"violent , vulgar and forgettably entertaining . ",0,negative
56140,"cradles its characters , veiling tension beneath otherwise tender movements ",1,positive
35679,a tear-stained vintage shirley temple script ,1,positive
6196,is intelligently accomplished ,1,positive
10648,broken with her friends image in an independent film of satiric fire and emotional turmoil ,1,positive
23887,damage ,0,negative
62425,soderbergh is n't afraid to try any genre and to do it his own way . ,1,positive
12139,while demonstrating vividly that the beauty and power of the opera reside primarily in the music itself ,1,positive
17306,just a bunch of good actors flailing around in a caper that 's neither original nor terribly funny . ,0,negative
36549,gentle but insistent sincerity ,1,positive
12319,an appalling ` ace ventura ' rip-off ,0,negative
30335,how ,1,positive
7201,disconnects ,0,negative
9830,", and irritating ",0,negative
54454,"of the joyous , turbulent self-discovery ",1,positive
457,felt performances across the board . ,1,positive
60026,despite iwai 's vaunted empathy ,0,negative
18468,that `` gangs '' is never lethargic ,1,positive
59373,"despite lagging near the finish line , the movie runs a good race , one that will have you at the edge of your seat for long stretches . ' ",1,positive
22111,"is a shame that more wo n't get an opportunity to embrace small , sweet ` evelyn ",1,positive
58598,want to see it twice ,1,positive
12566,holds as many good ideas as bad is the cold comfort that chin 's film serves up with style and empathy . ,1,positive
28566,"covers this territory with wit and originality , ",1,positive
39548,ultimate point -- that everyone should be themselves -- ,1,positive
47594,erratic career ,0,negative
1685,enriched ,1,positive
63081,predictably conventional ,0,negative
28456,"fans will undoubtedly enjoy it , and ",1,positive
54216,cinematic touchstone ,1,positive
19663,lack-of-attention ,0,negative
55975,the immersive powers of the giant screen and its hyper-realistic images are put to perfect use in the breathtakingly beautiful outer-space documentary space station 3d . ,1,positive
15476,a decomposition of healthy eccentric inspiration and ambition ,0,negative
9731,bold biographical fantasia ,1,positive
20974,"a smartly directed , grown-up film of ideas ",1,positive
48452,its sweeping battle scenes ,1,positive
64843,inconsequential ,0,negative
8617,wears out ,0,negative
39414,remarkable yet shockingly ,1,positive
35112,"the art direction and costumes are gorgeous and finely detailed , and ",1,positive
51763,of critical jim two-dimensional and pointless ,0,negative
58572,that seems tailor ,1,positive
33338,"the plot has a number of holes , and ",0,negative
62876,"simple , sweet and romantic ",1,positive
18641,it 's a masterpiece . ,1,positive
66766,"the era of the intelligent , well-made b movie is long gone ",0,negative
39334,teens are looking for something to make them laugh ,1,positive
40447,big-fisted ,1,positive
20847,a more graceful way of portraying the devastation of this disease ,1,positive
59740,"fails to give his audience a single character worth rooting for ( or worth rooting against , for that matter ) ",0,negative
7761,be a different kind of film ,1,positive
24528,"the metaphors are provocative , but too often , the viewer is left puzzled by the mechanics of the delivery ",0,negative
12593,", fireballs and revenge ",0,negative
7858,achieves ultimate insignificance ,0,negative
1916,negativity ,0,negative
32295,first-time director denzel washington and a top-notch cast manage to keep things interesting . ,1,positive
16431,has some of the funniest jokes of any movie ,1,positive
5491,it 's an entertaining and informative documentary . ,1,positive
43425,are for children and dog lovers ,1,positive
29791,"dull , inconsistent , dishonest female bonding ",0,negative
40210,"got some good , organic character work , lots of obvious political insights and little room for engaging , imaginative filmmaking in its nearly 2 1/2 - hour , dissipated length . ",1,positive
7475,and witty feature ,1,positive
57629,is equally hackneyed ,0,negative
25139,"inventive , consistently intelligent ",1,positive
43698,it 's dark but has wonderfully funny moments ; ,1,positive
60306,can not guess why the cast and crew did n't sign a pact to burn the negative and the script and pretend the whole thing never existed . ,0,negative
20902,big selling point ,1,positive
60953,as well-written as sexy beast ,1,positive
63494,", you 're in luck . ",1,positive
22178,a less-than-thrilling thriller . ,0,negative
28336,can tell almost immediately that welcome to collinwood is n't going to jell . ,0,negative
49631,"an uncomfortable movie , suffocating and sometimes almost senseless , the grey zone ",0,negative
30244,"handles the nuclear crisis sequences evenly but milks drama when she should be building suspense , and drags out too many scenes toward the end that should move quickly ",0,negative
63269,nothing but boilerplate clichés ,0,negative
1330,two guys yelling in your face for two hours ,0,negative
41624,is more likely to induce sleep than fright . ,0,negative
110,"it 's too harsh to work as a piece of storytelling , ",0,negative
63713,is competent ,1,positive
21333,a handful ,1,positive
38564,as much fun ,1,positive
43297,shining ,1,positive
47665,devoid of pleasure or sensuality ,0,negative
41558,like the similarly ill-timed antitrust ,0,negative
60014,family film to take everyone to since there 's no new `` a christmas carol '' out in the theaters this year ,1,positive
58280,"as a vehicle to savor binoche 's skill , the film is well worthwhile . ",1,positive
34079,", my big fat greek wedding is a non-stop funny feast of warmth , color and cringe . ",1,positive
12107,"an ill-conceived jumble that 's not scary , not smart and not engaging . ",0,negative
6433,a gift to anyone who loves both dance and cinema ,1,positive
15189,'s almost worth seeing because it 's so bad ,0,negative
38891,jackson and co have brought back the value and respect for the term epic cinema . ,1,positive
42629,sullivan and his son ,1,positive
66294,shows all the signs of rich detail condensed into a few evocative images and striking character traits . ,1,positive
1901,of a poetic ,1,positive
55158,i feel better already . ,1,positive
26609,"seeing things from new sides , plunging deeper , getting more intense ",1,positive
47426,"enjoyable , if occasionally flawed , ",1,positive
27059,the movie is hindered by a central plot that 's peppered with false starts and populated by characters who are nearly impossible to care about . ,0,negative
48352,"genial is the conceit , ",0,negative
41278,chimes in on the grieving process and strangely draws the audience into the unexplainable pain and eccentricities that are attached to the concept of loss . ,1,positive
24933,garde ,0,negative
32340,goofiest ,1,positive
51620,a mishmash ,0,negative
55948,durable ,1,positive
14044,"painful to watch witherspoon 's talents wasting away inside unnecessary films like legally blonde and sweet home abomination , i mean , alabama ",0,negative
62381,seems so real ,1,positive
59824,itself could be played out in any working class community in the nation . ,1,positive
61473,`` red dragon '' is entertaining . ,1,positive
43135,'ll trudge out of the theater feeling as though you rode the zipper after eating a corn dog and an extra-large cotton candy ,1,positive
8465,preachy and ,0,negative
30282,lots of cool stuff packed into espn 's ultimate x. ,1,positive
50382,roman polanski directs the pianist like a surgeon mends a broken heart ; very meticulously but without any passion . ,0,negative
54267,upon layer of action man cliché atop wooden dialogue and a shifting tone that falls far short of the peculiarly moral amorality of ( woo 's ) best work ,0,negative
16814,almost every possible way -- from the writing and direction to the soggy performances -- ,0,negative
63166,"indeed almost never , is such high-wattage brainpower coupled with pitch-perfect acting and an exquisite , unfakable sense of cinema . ",1,positive
51519,i could feel my eyelids ... getting ... very ... heavy ... ,0,negative
39407,"in its understanding , often funny way ",1,positive
16028,", at times sublime , ",1,positive
27189,cinematography to the outstanding soundtrack and unconventional narrative ,1,positive
67141,most offensive action ,0,negative
55662,"beyond the cleverness , the weirdness and the pristine camerawork , one hour photo is a sobering meditation on why we take pictures . ",1,positive
24627,made me want to pack raw dough in my ears ,0,negative
51841,its initial promise ,1,positive
8607,"be captivated , as i was , by its moods , and by its subtly transformed star , and ",1,positive
59685,main asset ,1,positive
47526,insightful moments ,1,positive
52704,is a feast for the eyes ,1,positive
25794,massive cardiac arrest ,0,negative
54763,beyond mild disturbance or detached pleasure at the acting ,0,negative
64120,authenticate her british persona ,1,positive
67000,starts off promisingly but then proceeds to flop ,0,negative
40704,clearly well-intentioned ,1,positive
630,jolts the laughs from the audience -- ,1,positive
51041,"skin of man gets a few cheap shocks from its kids-in-peril theatrics , but ",0,negative
12184,horrible ,0,negative
5134,"from both a great and a terrible story , mr. nelson has made a film that is an undeniably worthy and devastating experience . ",1,positive
61385,their lack of chemistry ,0,negative
59715,leave the theater with a lower i.q. than when i had entered ,0,negative
54531,feel a nagging sense of deja vu ,1,positive
59060,the awful complications ,0,negative
59951,wimps out by going for that pg-13 rating ,0,negative
26077,irresistible blend ,1,positive
47142,our dismay ,0,negative
19634,'ll have a good time with this one too ,1,positive
32144,resurrecting performers who rarely work in movies now ... and drawing flavorful performances from bland actors ,1,positive
58456,that would have been funnier if the director had released the outtakes theatrically and used the film as a bonus feature on the dvd ,0,negative
55338,a sleek advert for youthful anomie that never quite equals the sum of its pretensions . ,0,negative
59921,depressingly ,0,negative
58392,"as it stands , crocodile hunter has the hurried , badly cobbled look of the 1959 godzilla , which combined scenes of a japanese monster flick with canned shots of raymond burr commenting on the monster 's path of destruction . ",0,negative
41899,go-for-broke acting that heralds something special ,1,positive
56668,the enigmatic mika and anna mouglalis ,1,positive
39318,'s also not very good ,0,negative
8006,"about as enjoyable , i would imagine , as searching for a quarter in a giant pile of elephant feces ... positively dreadful . ",0,negative
44474,seems inconceivable ,0,negative
14951,"blade ii is still top-heavy with blazing guns , cheatfully filmed martial arts , disintegrating bloodsucker computer effects and jagged camera moves that serve no other purpose than to call attention to themselves . ",0,negative
24684,complete mess ,0,negative
16981,humanism ,1,positive
37793,anger and ,0,negative
20186,a nifty plot line in steven soderbergh 's traffic ,1,positive
39424,"its exquisite acting , inventive screenplay , mesmerizing music , ",1,positive
10241,is more than merely a holocaust movie ,1,positive
61308,to speak about other than the fact that it is relatively short ,0,negative
35768,sustain a reasonable degree of suspense on its own ,1,positive
56686,from one of french cinema 's master craftsmen ,1,positive
61921,that is presented with great sympathy and intelligence ,1,positive
65729,like a rather unbelievable love interest and a meandering ending -- ,0,negative
32928,it 's all bluster and cliché ,0,negative
43212,"an oddity , to be sure , but one that you might wind up remembering with a degree of affection rather than revulsion . ",1,positive
66113,intellectual and ,1,positive
58405,most touching movie of recent years ,1,positive
44375,makes the right choices at every turn ,1,positive
36615,"of manipulation , an exploitation piece doing its usual worst to guilt-trip parents ",0,negative
58210,"green ruins every single scene he 's in , and ",0,negative
47841,guilty-pleasure ,1,positive
28125,'s easy to love robin tunney ,1,positive
15541,"fresh , entertaining comedy ",1,positive
60154,seem goofy ,0,negative
63455,gives a superb performance ,1,positive
37128,new insight ,1,positive
48554,little more than a stylish exercise in revisionism whose point ,0,negative
47084,"is that rare drama that offers a thoughtful and rewarding glimpse into the sort of heartache everyone has felt , or will feel someday . ",1,positive
34858,for the art-house crowd ,1,positive
474,her bully of a husband ,0,negative
38457,"attempts to be grandiloquent , but ends up merely pretentious -- in a grisly sort of way . ",0,negative
63909,would not likely be so stupid as to get ,0,negative
18699,that rare creature -- ,1,positive
59809,nuanced performance ,1,positive
41126,loves a david and goliath story ,1,positive
10950,delight your senses ,1,positive
60907,the best movie in many a moon about the passions that sometimes fuel our best achievements and other times ,1,positive
6432,'s because relatively nothing happens ,0,negative
5672,"in theory , a middle-aged romance pairing clayburgh and tambor sounds promising , ",1,positive
51290,"uncomfortably timely , relevant ",1,positive
26680,"holm does his sly , intricate magic , and ",1,positive
39409,empty stud knockabout ,0,negative
21609,"proves that director m. night shyamalan can weave an eerie spell and that mel gibson can gasp , shudder and even tremble without losing his machismo ",1,positive
8832,she allows each character to confront their problems openly and honestly . ,1,positive
48327,is definitely worth seeing . ,1,positive
53615,derivative horror film ,0,negative
43377,"has created a film that one can honestly describe as looking , sounding and simply feeling like no other film in recent history . ",1,positive
42011,vonnegut ,1,positive
49436,no amount of imagination ,0,negative
44170,"is a terrific role for someone like judd , who really ought to be playing villains ",1,positive
27317,completely familiar ,1,positive
9801,an all-around good time at the movies this summer ,1,positive
42539,the day-old shelf ,0,negative
33346,an enormous amount of affection ,1,positive
30113,"sure to give you a lot of laughs in this simple , sweet and romantic comedy ",1,positive
1253,a bracing truth that 's refreshing after the phoniness of female-bonding pictures like divine secrets of the ya-ya sisterhood ,1,positive
56263,"attempts to be grandiloquent , but ",0,negative
49516,painful ,0,negative
50602,the bai brothers have taken an small slice of history and opened it up for all of us to understand ,1,positive
65603,"the movie , despite its rough edges and a tendency to sag in certain places , is wry and engrossing . ",1,positive
10610,lays out a narrative puzzle that interweaves individual stories ,1,positive
15118,seems impossible that an epic four-hour indian musical about a cricket game could be this good ,1,positive
65123,to find a film to which the adjective ` gentle ' applies ,1,positive
23588,does n't understand the difference between dumb fun and just plain dumb ,0,negative
31993,'s a feel-good movie about which you can actually feel good . ,1,positive
35491,are first-rate ,1,positive
58997,shindler ,1,positive
9317,"the touch is generally light enough and the performances , for the most part , credible . ",1,positive
3872,two fatal ailments ,0,negative
40959,an admirably dark first script by brent hanley ,1,positive
37720,even murphy 's expert comic timing and famed charisma ca n't rescue this effort . ,0,negative
50957,soggy performances ,0,negative
29329,watered-down ,0,negative
39735,triumph ' ,1,positive
60436,an interesting bit of speculation ,1,positive
51764,express warmth and longing ,1,positive
35254,april ,1,positive
48718,you 've wasted nearly two hours of your own precious life with this silly little puddle of a movie ,0,negative
62304,engaging enough ,1,positive
39005,this fascinating look at israel in ferment ,1,positive
39550,"unless you 're a fanatic , the best advice is : ` scooby ' do n't . ",0,negative
25742,run the gamut from cheesy to cheesier to cheesiest ,0,negative
59665,a worthwhile documentary ,1,positive
12932,the rare movie that 's as crisp and to the point as the novel on which it 's based . ,1,positive
8423,while the extensive use of stock footage quickly becomes a tiresome cliché ,0,negative
62631,are canny and spiced with irony . ,1,positive
5692,the kind of quirkily appealing minor movie she might not make for a while ,1,positive
25085,will capture the minds and hearts of many ,1,positive
12114,at a time when commercialism has squeezed the life out of whatever idealism american moviemaking ever had ,0,negative
30650,"in that setting , their struggle is simply too ludicrous and borderline insulting . ",0,negative
18439,the performances are an absolute joy . ,1,positive
57500,"it seems most likely that broomfield 's interviewees , or even himself , will not be for much longer ",0,negative
59212,ample ,1,positive
22562,", sweaty-palmed fun ",1,positive
40624,his trademark misogyny ,0,negative
1812,is a real filmmaker ,1,positive
6689,"... makes a great impression as the writer-director of this little $ 1.8 million charmer , which may not be cutting-edge indie filmmaking but has a huge heart . ",1,positive
60853,"an artist , one whose view of america , history and the awkwardness of human life is generous and deep ",1,positive
1480,insanely hilarious ,1,positive
45777,have come to term an `` ambitious failure ,0,negative
5860,", city by the sea swings from one approach to the other , but in the end , it stays in formula -- which is a waste of de niro , mcdormand and the other good actors in the cast . ",0,negative
30821,"of the bride 's humor is born out of an engaging storyline , which also is n't embarrassed to make you reach for the tissues . ",1,positive
1477,the gratuitous cinematic distractions ,0,negative
22095,the kind of primal storytelling that george lucas can only dream of . ,1,positive
58370,is that they 're stuck with a script that prevents them from firing on all cylinders ,0,negative
59039,often-funny ,1,positive
34006,more than anything else slight ... tadpole pulls back from the consequences of its own actions and revelations ,0,negative
66936,"exists , and does so with an artistry that also smacks of revelation ",1,positive
17067,its otherwise comic narrative ,1,positive
57317,"seems to include every top-notch british actor who did not appear in gosford park ( as well as one , ms. mirren , who did ) ",1,positive
17768,mr. scorsese 's ,1,positive
23751,with acting ambition but no sense of pride or shame ,0,negative
22938,'ll like it ,1,positive
33133,film to drag on for nearly three hours ,0,negative
19706,lulled ,0,negative
34685,knows it 's won ,1,positive
17539,achieves the feel of a fanciful motion picture . ,1,positive
36494,to guilt-trip parents ,0,negative
61326,class bores ,0,negative
25320,"sharp , overmanipulative hollywood practices ",0,negative
906,"fare , with enough creative energy and wit to entertain all ages ",1,positive
28763,( breheny 's ) lensing ,1,positive
41865,engaging and exciting ,1,positive
29324,a sketchy work-in-progress ,0,negative
4128,"watch , giggle and get an adrenaline boost without feeling like you 've completely lowered your entertainment standards ",1,positive
27592,", it 's an observant , unfussily poetic meditation about identity and alienation . ",1,positive
63105,thoughtful what-if ,1,positive
16735,the elements were all there ,1,positive
65093,a powerful and reasonably fulfilling gestalt ,1,positive
35761,get into heaven ,1,positive
9165,out of eudora welty ,1,positive
40664,", but how long will filmmakers copy the `` saving private ryan '' battle scenes before realizing steven spielberg got it right the first time ? ",0,negative
29582,worthy and ,1,positive
51228,the group 's playful spark ,1,positive
50968,supremely hopeful cautionary tale ,1,positive
17318,at best ,1,positive
52971,"it 's better suited for the history or biography channel , ",0,negative
39089,share his impressions of life and loss and time and art with us ,1,positive
16584,"ill-equipped to examine , the interior lives of the characters in his film , much less incorporate them into his narrative ",0,negative
7281,jazzy score ,1,positive
26601,"flat-out amusing , sometimes endearing and often fabulous , with a solid cast , noteworthy characters ",1,positive
35970,a great premise ,1,positive
48587,does not really make the case the kissinger should be tried as a war criminal . ,0,negative
23025,moving performance ,1,positive
64126,may well be the year 's best and most unpredictable comedy . ,1,positive
48161,its storytelling prowess ,1,positive
23143,fincher takes no apparent joy in making movies ,0,negative
38642,dramatic nor comic ,0,negative
197,enables shafer to navigate spaces both large ... and small ... with considerable aplomb ,1,positive
3284,"including that between the son and his wife , and the wife and the father , and between the two brothers , with incredible subtlety and acumen ",1,positive
5763,are simply too good ,1,positive
60933,of effecting change and inspiring hope ,1,positive
10996,laugh-out-loud lunacy ,1,positive
44121,transforms one of ( shakespeare 's ) deepest tragedies into a smart new comedy . ,1,positive
4672,an ` a ' list cast ,1,positive
45562,has a real filmmaker 's eye . ,1,positive
3787,"gives it new texture , new relevance , new reality ",1,positive
22964,me want to bolt the theater in the first 10 minutes ,0,negative
1570,much power ,1,positive
5223,managed to pack it with enough action to satisfy the boom-bam crowd without a huge sacrifice of character and mood ,1,positive
26557,the locations go from stark desert to gorgeous beaches . ,1,positive
2180,confident filmmaking and a pair of fascinating performances ,1,positive
31111,"not about scares but a mood in which an ominous , pervasive , and unknown threat lurks just below the proceedings and adds an almost constant mindset of suspense . ",1,positive
36628,"unlike those in moulin rouge , are crisp and purposeful without overdoing it ",1,positive
40730,found a cult favorite to enjoy for a lifetime ,1,positive
27715,of moral compromise ,1,positive
33345,spy kids 2 also happens to be that rarity among sequels ,1,positive
22544,to be a good match of the sensibilities of two directors ,1,positive
29363,with an obvious rapport with her actors and a striking style behind the camera ,1,positive
28501,b + ,1,positive
55331,he gives the story some soul ,1,positive
32610,of a paint-by-numbers picture ,0,negative
31344,presented with great sympathy and intelligence ,1,positive
40328,every cheap trick ,0,negative
26471,more than merely a holocaust movie ,1,positive
11567,makes the clothes ,1,positive
30184,tenacious ,1,positive
18598,kim ki-deok seems to have in mind an ( emotionally at least ) adolescent audience demanding regular shocks and bouts of barely defensible sexual violence to keep it interested . ,0,negative
50465,derived from a lobotomy ,0,negative
44024,"wisely decided to let crocodile hunter steve irwin do what he does best , and fashion a story around him . ",1,positive
45200,"it establishes its ominous mood and tension swiftly , and if the suspense never rises to a higher level , it is nevertheless maintained throughout ",1,positive
5598,best sequel ,1,positive
3777,"into a poem of art , music and metaphor ",1,positive
20685,perfect balance ,1,positive
54992,"the otherwise good-naturedness of mr. deeds , with its embrace of sheer goofiness and cameos of less - than-likely new york celebrities ",1,positive
42860,an unfortunate title for a film that has nothing ,0,negative
43438,this oscar-nominated documentary takes you there . ,1,positive
16461,appreciates the art and reveals a music scene that transcends culture and race . ,1,positive
32802,british stage icon ,1,positive
25670,friend ,1,positive
16172,"nice , harmless date film ",1,positive
28136,the resolutions ,0,negative
9203,offers an interesting bit of speculation as to the issues brecht faced as his life drew to a close . ,1,positive
3000,"buy is an accomplished actress , and this is a big , juicy role ",1,positive
63644,i could not stand them ,0,negative
10999,", lawrence sounds whiny and defensive , as if his life-altering experiences made him bitter and less mature . ",0,negative
2757,standout ,1,positive
4530,"sweet , and intermittently hilarious ",1,positive
2182,"in one scene , we get a stab at soccer hooliganism , a double-barreled rip-off of quentin tarantino 's climactic shootout -- and meat loaf explodes . ",0,negative
34780,by its awkward structure and a final veering ,0,negative
10193,"is a lumbering , wheezy drag ",0,negative
14360,richly detailed ,1,positive
52864,a remarkable movie ,1,positive
39495,"does n't care about cleverness , wit or any other kind of intelligent humor ",0,negative
32965,a fairly enjoyable mixture ,1,positive
58658,characters so unsympathetic ,0,negative
16904,and moving portrait ,1,positive
10289,as temptingly easy ,1,positive
39289,"no french people were harmed during the making of this movie , but they were insulted and the audience was put through torture for an hour and a half ",0,negative
14845,labors as storytelling . ,0,negative
22978,plod ,0,negative
4248,"the good and different idea ( of middle-aged romance ) is not handled well and , except for the fine star performances , there is little else to recommend `` never again . '' ",0,negative
48598,call it classicism or be exasperated by a noticeable lack of pace ,0,negative
17863,the unique way shainberg ,1,positive
58378,great sympathy and intelligence ,1,positive
5537,third-rate horror sequels ,0,negative
251,about the folly of superficiality that is itself ,0,negative
31326,how admirably ,1,positive
20154,excels in spectacle and pacing . ,1,positive
6860,adaptation is intricately constructed and ,1,positive
5453,"unfortunately , outnumber the hits by three-to-one . ",0,negative
11372,rescue adrian lyne 's unfaithful from its sleazy moralizing ,0,negative
36949,good qualities ,1,positive
65414,documentarian ,1,positive
501,a bad blend ,0,negative
51443,"brutally honest and told with humor and poignancy , which makes its message resonate . ",1,positive
35864,"if you 're looking for a smart , nuanced look at de sade and what might have happened at picpus , sade is your film . ",1,positive
7616,moving story ,1,positive
36128,been remarkable about clung-to traditions ,1,positive
48117,same stuff ,0,negative
33739,"feels contrived , ",0,negative
46920,idiotic and ugly ,0,negative
31412,is notable for its sheer audacity and openness . ,1,positive
25252,strives ,1,positive
60786,appeals to me ,1,positive
2954,"rustic , realistic , and altogether creepy ",1,positive
62509,is never especially clever and often ,0,negative
12498,like a precious and finely cut diamond ,1,positive
51987,lacking ,0,negative
10684,poor fit ,0,negative
24609,say nothing of boring ,0,negative
55442,"the acting is amateurish , the cinematography is atrocious , the direction is clumsy ",0,negative
44743,"i liked about schmidt a lot , but i have a feeling that i would have liked it much more if harry & tonto never existed ",1,positive
58104,novels to the big screen ,1,positive
52891,is about a domestic unit finding their way to joy ,1,positive
3401,a lot smarter and more unnerving than the sequels ,1,positive
34918,"it 's coherent , well shot , and tartly acted , ",1,positive
47545,"tasteful , intelligent manner ",1,positive
23339,articulates ,1,positive
3580,", you still have to see this ! ",1,positive
9396,mindless and boring ,0,negative
59254,after being snared in its own tangled plot ,0,negative
52336,shrill and soporific ,0,negative
29319,a powerful drama with enough sardonic wit ,1,positive
17471,controversial ,0,negative
55194,keep things interesting ,1,positive
39862,ultimately engages less for its story of actorly existential despair than for its boundary-hopping formal innovations and glimpse into another kind of chinese ` cultural revolution . ' ,1,positive
3707,"quiet , confident craftsmanship that tells a sweet , charming tale of intergalactic friendship ",1,positive
8161,beautifully crafted and cooly unsettling ... ,1,positive
7823,"( clooney 's ) debut can be accused of being a bit undisciplined , but it has a tremendous , offbeat sense of style and humor that suggests he was influenced by some of the filmmakers who have directed him , especially the coen brothers and steven soderbergh ",1,positive
40054,is an imaginative teacher of emotional intelligence in this engaging film about two men who discover what william james once called ` the gift of tears . ,1,positive
22913,high art ,1,positive
26813,two signs that m. night shyamalan 's debut feature sucked up all he has to give to the mystic genres of cinema ,0,negative
43072,an excruciating demonstration of the unsalvageability ,0,negative
16680,venture forth ,1,positive
60364,"the increasingly diverse french director has created a film that one can honestly describe as looking , sounding and simply feeling like no other film in recent history . ",1,positive
21844,see people working so hard at leading lives of sexy intrigue ,1,positive
36867,"broomfield 's style of journalism is hardly journalism at all , and ",0,negative
54688,complete denial about his obsessive behavior ,0,negative
30234,thrillers actually thrilled ,1,positive
60291,succeeds mainly ,1,positive
12248,the kind of sweet-and-sour insider movie that film buffs will eat up like so much gelati ,1,positive
44741,", viscerally exciting , and dramatically moving , it 's the very definition of epic adventure . ",1,positive
40914,what a reckless squandering of four fine acting talents ,0,negative
39665,enjoyable family ,1,positive
45876,one of the funnier movies in town ,1,positive
28462,"there is an interesting story of pointed personalities , courage , tragedy and the little guys vs. the big guys ",1,positive
46667,bombshell documentary ,1,positive
9082,coherent ,1,positive
39073,"on toilet humor , ethnic slurs ",0,negative
15864,the plotting here leaves a lot to be desired ,0,negative
57583,thanks to an astonishingly witless script ,0,negative
30356,... could easily be called the best korean film of 2002 . ,1,positive
13058,"is very much of a mixed bag , with enough negatives ",0,negative
51495,is never satisfactory ,0,negative
18726,a deliciously nonsensical comedy about a city coming apart at its seams . ,1,positive
4815,a recycled and dumbed-down version ,0,negative
56012,definitive account ,1,positive
50289,feel like a 10-course banquet . ,1,positive
49774,to please its intended audience -- children -- without placing their parents in a coma-like state . ,1,positive
49499,with enough sardonic wit ,1,positive
17728,martha stewart decorating program run amok ,0,negative
10496,surprisingly brilliant ,1,positive
24646,better acted -- and far less crass - than some other recent efforts in the burgeoning genre of films about black urban professionals ,1,positive
23073,jack o ' ,1,positive
28171,represents a worthy departure from the culture clash comedies that have marked an emerging indian american cinema ,1,positive
24743,make it a great piece to watch with kids and use to introduce video as art ,1,positive
24580,", the only way for a reasonably intelligent person to get through the country bears is to ponder how a whole segment of pop-music history has been allowed to get wet , fuzzy and sticky . ",0,negative
44391,this loose collection of largely improvised numbers ,0,negative
2780,"ends up being neither , and fails at both endeavors . ",0,negative
45945,comes together ,1,positive
65248,"the power of the huston performance , ",1,positive
40094,"as improbable as this premise may seem , abbass 's understated , shining performance offers us the sense that on some elemental level , lilia deeply wants to break free of her old life . ",1,positive
58664,"a stupid , derivative horror film that substitutes extreme ",0,negative
26900,cool gadgets and creatures keep this fresh . ,1,positive
48712,evelyn 's strong cast and surehanded direction ,1,positive
64300,", but also intriguing and honorable , ",1,positive
18765,plodding picture ,0,negative
26604,rut ,0,negative
8994,"achieving some honest insight into relationships that most high-concept films candy-coat with pat storylines , precious circumstances and beautiful stars ",1,positive
18494,fantastically ,1,positive
14981,has all the dramatic weight of a raindrop ,0,negative
20235,plucks ,1,positive
20682,to be a part of that elusive adult world ,1,positive
58346,"sincere , and just ",1,positive
30520,say mean things and shoot a lot of bullets ,0,negative
57908,nostalgic ,1,positive
21102,"an unforced , rapid-fire delivery ",1,positive
31768,to lend some dignity to a dumb story ,0,negative
57706,"quirky , slightly strange french films ",1,positive
23069,"mock the kind of folks they do n't understand , ones they figure the power-lunchers do n't care to understand , either . ",0,negative
50991,"a finely written , ",1,positive
43334,this clever and very satisfying picture is more accurately chabrolian . ,1,positive
19681,most convincing emotional gravity from a scene where santa gives gifts to grownups ,1,positive
43721,contrived pastiche of caper clichés . ,0,negative
27998,a satisfactory overview of the bizarre world of extreme athletes as several daredevils ,1,positive
9510,a bold ( and lovely ) experiment that will ,1,positive
42973,the emotional depth ,1,positive
581,this romantic/comedy asks the question how much souvlaki can you take before indigestion sets in . ,0,negative
3495,"simply stupid , irrelevant and deeply ",0,negative
42634,environmental pollution ever made ,0,negative
13159,stale retread of the '53 original ,0,negative
31005,allows nothing ,0,negative
22621,"a loud , low-budget and tired formula film ",0,negative
55865,undernourished ,0,negative
31082,humor and heart and ,1,positive
59245,a category called best bad film you thought was going to be really awful but was n't ,0,negative
30214,rather unique approach ,1,positive
32300,there 's a certain robustness to this engaging mix of love and bloodletting . ,1,positive
25907,the film has a terrific look and ,1,positive
41898,mind-numbingly ,0,negative
46055,a part of its grand locations ,1,positive
41478,so memorable ,1,positive
15122,naked teenagers horror flick ,0,negative
18716,this ) meandering and pointless french coming-of-age import from writer-director anne-sophie birot ,0,negative
57940,an engrossing story ,1,positive
